_dataobs_,id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome,IMP_annual_mileage,IMP_credit_score,GRP_IMP_credit_score,GRP_age,GRP_children,GRP_married,GRP_past_accidents,GRP_speeding_violations,GRP_vehicle_ownership,GRP_driving_experience,GRP_education,GRP_income,GRP_vehicle_year,BIN_outcome
7164,136321,3,0,30y+,high school,upper class,0.4269491535,1,before 2015,1,1,32765,6000,sedan,6,1,2,0,6000,0.4269491535,2,4,4,4,4,4,4,5,2,2,2,0
7165,7184,3,0,30y+,high school,upper class,0.5524704477,1,after 2015,1,1,10238,10000,sedan,4,0,8,0,10000,0.5524704477,4,4,4,4,4,4,4,5,2,2,3,0
7166,54272,2,0,0-9y,high school,upper class,0.6870544048,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.6870544048,5,4,4,3,3,3,4,2,2,2,3,0
7167,281804,3,0,30y+,high school,upper class,0.6354537453,1,before 2015,1,1,32765,10000,sedan,6,0,1,0,10000,0.6354537453,5,4,4,4,3,4,4,5,2,2,2,0
7168,717793,1,0,10-19y,none,upper class,0.7062826762,1,after 2015,1,0,10238,13000,sedan,1,2,2,0,13000,0.7062826762,5,3,3,4,4,3,4,3,4,2,3,0
7170,372241,2,1,20-29y,university,upper class,0.5180075154,1,after 2015,1,1,10238,14000,sedan,2,0,3,0,14000,0.5180075154,3,4,4,4,4,4,4,4,3,2,3,0
7172,69392,3,1,30y+,high school,upper class,,1,before 2015,1,1,10238,12000,sedan,5,0,4,0,12000,0.5250327586,3,4,4,4,4,4,4,5,2,2,2,0
7173,177837,2,0,10-19y,university,upper class,0.76691663,1,before 2015,0,1,32765,11000,sedan,3,2,1,0,11000,0.76691663,5,4,4,3,3,4,4,3,3,2,2,0
7174,437930,2,0,20-29y,none,middle class,0.4611964119,1,before 2015,0,0,10238,14000,sedan,4,0,1,0,14000,0.4611964119,3,4,3,3,3,4,4,4,4,3,2,0
7175,39903,0,0,0-9y,high school,working class,0.5130513449,0,after 2015,0,0,10238,16000,sedan,0,0,0,0,16000,0.5130513449,3,2,3,3,3,3,3,2,2,5,3,0
7176,518593,3,1,10-19y,university,upper class,0.7059601789,1,before 2015,0,1,10238,,sedan,0,0,2,0,12000,0.7059601789,5,4,4,3,4,3,4,3,3,2,2,0
7177,404471,2,0,0-9y,university,upper class,0.7768649537,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.7768649537,5,4,4,3,3,3,4,2,3,2,2,0
7178,520263,1,0,0-9y,none,middle class,0.5549260661,1,after 2015,0,1,92101,15000,sedan,0,0,0,0,15000,0.5549260661,4,3,4,3,3,3,4,2,4,3,3,0
7179,475000,3,1,20-29y,university,upper class,0.7198619716,1,after 2015,1,1,10238,13000,sedan,3,0,1,0,13000,0.7198619716,5,4,4,4,3,4,4,4,3,2,3,0
7180,895776,2,1,20-29y,university,upper class,0.6171156901,1,before 2015,1,0,10238,15000,sedan,2,0,1,0,15000,0.6171156901,5,4,3,4,3,4,4,4,3,2,2,0
7182,665405,0,0,0-9y,high school,poverty,,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.5250327586,3,2,4,3,3,3,3,2,2,4,2,1
7183,249355,2,1,10-19y,none,poverty,,1,before 2015,0,0,10238,13000,sedan,0,0,4,1,13000,0.5250327586,3,4,3,3,4,3,4,3,4,4,2,1
7184,641934,2,1,20-29y,high school,working class,0.5152516178,0,before 2015,1,1,32765,10000,sports car,4,0,1,0,10000,0.5152516178,3,4,4,4,3,4,3,4,2,5,2,0
7185,843827,1,0,10-19y,university,upper class,0.5156581145,0,before 2015,0,1,10238,15000,sedan,0,0,1,0,15000,0.5156581145,3,3,4,3,3,3,3,3,3,2,2,0
7186,825706,0,1,0-9y,high school,poverty,0.2949139907,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.2949139907,2,2,3,3,3,3,3,2,2,4,2,1
7187,983151,0,1,0-9y,university,poverty,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.5250327586,3,2,4,3,3,3,3,2,3,4,2,1
7188,664266,2,0,20-29y,high school,working class,0.418850503,1,before 2015,1,1,32765,9000,sedan,3,1,6,0,9000,0.418850503,2,4,4,4,4,4,4,4,2,5,2,0
7189,861645,2,1,20-29y,high school,poverty,0.265114949,0,before 2015,0,1,10238,14000,sedan,4,2,2,0,14000,0.265114949,2,4,4,3,4,4,3,4,2,4,2,0
7190,919375,2,1,20-29y,university,upper class,0.5848863739,1,after 2015,1,1,32765,7000,sedan,9,0,3,0,7000,0.5848863739,4,4,4,4,4,4,4,4,3,2,3,0
7191,388410,0,0,0-9y,none,poverty,,1,after 2015,1,0,10238,11000,sedan,0,0,0,0,11000,0.5250327586,3,2,3,4,3,3,4,2,4,4,3,0
7192,567996,3,0,10-19y,university,upper class,0.577777393,1,before 2015,1,1,10238,8000,sedan,0,1,1,0,8000,0.577777393,4,4,4,4,3,3,4,3,3,2,2,0
7193,297773,0,1,0-9y,none,poverty,0.2360778705,1,before 2015,1,1,32765,8000,sedan,0,0,0,1,8000,0.2360778705,2,2,4,4,3,3,4,2,4,4,2,1
7194,657711,1,1,10-19y,high school,upper class,0.6074493977,1,after 2015,0,0,10238,20000,sedan,0,1,1,1,20000,0.6074493977,4,3,3,3,3,3,4,3,2,2,3,1
7195,843937,0,1,0-9y,high school,working class,0.2975222671,1,before 2015,1,0,32765,5000,sports car,0,0,0,1,5000,0.2975222671,2,2,3,4,3,3,4,2,2,5,2,1
7196,449679,2,1,20-29y,university,upper class,0.7053790429,1,before 2015,0,1,10238,12000,sedan,2,0,4,0,12000,0.7053790429,5,4,4,3,4,4,4,4,3,2,2,0
7197,304719,3,0,30y+,high school,upper class,0.5397957092,1,before 2015,1,1,10238,8000,sedan,4,1,5,0,8000,0.5397957092,4,4,4,4,4,4,4,5,2,2,2,0
7198,589012,0,0,0-9y,high school,middle class,0.4096793307,0,after 2015,1,0,32765,11000,sedan,0,0,0,1,11000,0.4096793307,2,2,3,4,3,3,3,2,2,3,3,1
7199,201217,0,1,0-9y,high school,poverty,0.4047838394,0,before 2015,0,0,10238,19000,sedan,0,0,0,1,19000,0.4047838394,2,2,3,3,3,3,3,2,2,4,2,1
7200,109656,0,0,0-9y,none,poverty,0.2925649739,0,before 2015,0,0,32765,13000,sedan,0,0,0,0,13000,0.2925649739,2,2,3,3,3,3,3,2,4,4,2,0
7201,439004,3,0,0-9y,university,upper class,,1,before 2015,1,1,10238,,sedan,0,0,0,1,12000,0.5250327586,3,4,4,4,3,3,4,2,3,2,2,1
7202,519379,1,0,10-19y,university,upper class,0.5176109754,1,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.5176109754,3,3,4,4,3,3,4,3,3,2,2,0
7204,182161,0,1,0-9y,high school,poverty,0.1608049934,0,before 2015,0,1,10238,,sedan,0,0,0,1,12000,0.1608049934,2,2,4,3,3,3,3,2,2,4,2,1
7205,36749,2,0,10-19y,university,upper class,0.4966637485,1,after 2015,0,1,10238,14000,sedan,0,0,1,0,14000,0.4966637485,3,4,4,3,3,3,4,3,3,2,3,0
7206,889031,1,1,10-19y,university,middle class,0.4373732557,0,after 2015,1,0,10238,14000,sedan,2,0,2,0,14000,0.4373732557,3,3,3,4,4,4,3,3,3,3,3,0
7207,43340,0,1,0-9y,none,poverty,0.29810626,0,before 2015,0,0,32765,11000,sedan,0,0,0,1,11000,0.29810626,2,2,3,3,3,3,3,2,4,4,2,1
7208,390765,3,1,30y+,high school,upper class,0.6215417563,1,after 2015,1,1,10238,,sedan,5,2,6,0,12000,0.6215417563,5,4,4,4,4,4,4,5,2,2,3,0
7210,554729,1,1,10-19y,university,middle class,0.4612920066,1,after 2015,0,1,10238,11000,sedan,0,1,1,0,11000,0.4612920066,3,3,4,3,3,3,4,3,3,3,3,0
7211,245073,2,0,20-29y,high school,middle class,0.6220122192,1,before 2015,0,0,10238,15000,sedan,2,0,0,0,15000,0.6220122192,5,4,3,3,3,4,4,4,2,3,2,0
7212,350328,3,1,0-9y,high school,upper class,0.6461274658,1,after 2015,0,1,32765,,sedan,0,0,0,1,12000,0.6461274658,5,4,4,3,3,3,4,2,2,2,3,1
7213,631613,3,0,0-9y,university,upper class,0.6123770267,1,before 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.6123770267,5,4,4,4,3,3,4,2,3,2,2,0
7214,781175,0,0,0-9y,university,working class,0.5682353282,0,after 2015,0,0,32765,14000,sedan,0,0,0,1,14000,0.5682353282,4,2,3,3,3,3,3,2,3,5,3,1
7216,394548,2,1,20-29y,high school,upper class,0.5054418874,1,before 2015,0,0,10238,15000,sedan,3,0,2,0,15000,0.5054418874,3,4,3,3,4,4,4,4,2,2,2,0
7217,768324,3,0,30y+,high school,upper class,0.659889781,1,after 2015,1,1,10238,10000,sedan,3,1,1,0,10000,0.659889781,5,4,4,4,3,4,4,5,2,2,3,0
7218,204082,3,0,30y+,university,upper class,0.6576152573,1,after 2015,1,1,10238,10000,sedan,4,0,1,0,10000,0.6576152573,5,4,4,4,3,4,4,5,3,2,3,0
7219,760653,2,1,20-29y,university,upper class,0.6432436736,1,after 2015,1,1,10238,13000,sedan,1,0,1,0,13000,0.6432436736,5,4,4,4,3,3,4,4,3,2,3,0
7221,654722,2,1,20-29y,none,middle class,0.5870584176,1,before 2015,0,1,32765,10000,sedan,4,1,1,0,10000,0.5870584176,4,4,4,3,3,4,4,4,4,3,2,0
7222,612335,1,0,10-19y,none,middle class,0.565733664,1,before 2015,0,0,10238,14000,sedan,0,0,0,0,14000,0.565733664,4,3,3,3,3,3,4,3,4,3,2,0
7225,347806,2,0,10-19y,high school,upper class,0.698085096,1,after 2015,0,1,10238,13000,sedan,0,0,0,0,13000,0.698085096,5,4,4,3,3,3,4,3,2,2,3,0
7226,619673,0,0,0-9y,high school,middle class,0.4659323519,1,after 2015,0,0,92101,15000,sedan,0,0,0,1,15000,0.4659323519,3,2,3,3,3,3,4,2,2,3,3,1
7227,652635,0,0,0-9y,none,poverty,0.4367595647,1,before 2015,0,0,10238,16000,sedan,0,0,0,1,16000,0.4367595647,3,2,3,3,3,3,4,2,4,4,2,1
7228,643790,1,0,10-19y,university,middle class,0.5984971836,1,before 2015,0,1,10238,12000,sedan,0,0,1,0,12000,0.5984971836,4,3,4,3,3,3,4,3,3,3,2,0
7229,802187,3,1,0-9y,none,poverty,0.2783488243,0,before 2015,0,1,32765,11000,sedan,0,0,0,1,11000,0.2783488243,2,4,4,3,3,3,3,2,4,4,2,1
7230,293280,2,0,10-19y,high school,middle class,0.5492598792,1,before 2015,1,1,10238,13000,sedan,1,0,1,0,13000,0.5492598792,4,4,4,4,3,3,4,3,2,3,2,0
7231,804055,1,0,0-9y,university,middle class,0.5831890884,1,after 2015,1,1,32765,9000,sedan,0,0,0,1,9000,0.5831890884,4,3,4,4,3,3,4,2,3,3,3,1
7232,239585,0,1,0-9y,high school,middle class,0.2522075845,1,before 2015,0,1,10238,11000,sedan,0,0,0,1,11000,0.2522075845,2,2,4,3,3,3,4,2,2,3,2,1
7233,647951,0,1,0-9y,none,poverty,0.3719180739,0,before 2015,0,1,10238,15000,sedan,0,0,0,1,15000,0.3719180739,2,2,4,3,3,3,3,2,4,4,2,1
7235,893816,3,0,0-9y,none,upper class,0.6300561111,1,after 2015,1,1,32765,6000,sedan,0,0,0,0,6000,0.6300561111,5,4,4,4,3,3,4,2,4,2,3,0
7238,882962,1,1,10-19y,university,middle class,0.5871049082,1,before 2015,1,0,10238,16000,sedan,4,0,1,0,16000,0.5871049082,4,3,3,4,3,4,4,3,3,3,2,0
7239,699751,0,1,0-9y,high school,poverty,0.3445196503,0,before 2015,0,0,10238,17000,sedan,0,0,0,1,17000,0.3445196503,2,2,3,3,3,3,3,2,2,4,2,1
7240,344025,1,1,0-9y,high school,middle class,,0,before 2015,0,1,10238,10000,sedan,0,0,0,1,10000,0.5250327586,3,3,4,3,3,3,3,2,2,3,2,1
7241,769065,2,1,10-19y,high school,middle class,0.4433984297,1,before 2015,0,1,92101,12000,sedan,1,1,3,1,12000,0.4433984297,3,4,4,3,4,3,4,3,2,3,2,1
7242,767868,1,1,10-19y,high school,working class,0.4569985465,1,before 2015,0,1,10238,11000,sedan,0,1,2,0,11000,0.4569985465,3,3,4,3,4,3,4,3,2,5,2,0
7243,303570,2,0,20-29y,high school,upper class,0.6222134146,1,before 2015,1,0,10238,11000,sedan,5,0,3,0,11000,0.6222134146,5,4,3,4,4,4,4,4,2,2,2,0
7244,209690,3,0,20-29y,none,upper class,0.7600708583,1,after 2015,1,1,10238,9000,sedan,2,0,2,0,9000,0.7600708583,5,4,4,4,4,4,4,4,4,2,3,0
7245,867896,2,0,20-29y,university,upper class,0.6140851563,1,after 2015,1,1,32765,5000,sedan,2,1,0,0,5000,0.6140851563,5,4,4,4,3,4,4,4,3,2,3,0
7246,612120,3,0,0-9y,university,upper class,0.6268200008,1,after 2015,1,1,10238,9000,sedan,0,0,0,0,9000,0.6268200008,5,4,4,4,3,3,4,2,3,2,3,0
7247,742574,2,0,10-19y,high school,upper class,0.5456914757,1,before 2015,1,1,32765,9000,sedan,4,0,0,0,9000,0.5456914757,4,4,4,4,3,4,4,3,2,2,2,0
7248,358078,0,1,0-9y,high school,working class,0.4220740439,0,before 2015,0,0,10238,15000,sedan,0,0,0,1,15000,0.4220740439,2,2,3,3,3,3,3,2,2,5,2,1
7249,909281,1,1,10-19y,none,working class,,0,before 2015,0,1,10238,14000,sedan,2,0,1,1,14000,0.5250327586,3,3,4,3,3,4,3,3,4,5,2,1
7250,349830,2,1,0-9y,university,upper class,0.5183805671,1,after 2015,1,0,32765,12000,sedan,0,0,0,0,12000,0.5183805671,3,4,3,4,3,3,4,2,3,2,3,0
7251,405353,1,1,10-19y,university,upper class,0.5723844052,1,after 2015,1,1,92101,15000,sedan,1,0,1,0,15000,0.5723844052,4,3,4,4,3,3,4,3,3,2,3,0
7252,729172,0,1,0-9y,high school,poverty,,1,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.5250327586,3,2,4,3,3,3,4,2,2,4,2,1
7254,663811,2,0,20-29y,high school,upper class,0.4584207429,0,before 2015,1,1,32765,15000,sedan,1,1,0,0,15000,0.4584207429,3,4,4,4,3,3,3,4,2,2,2,0
7256,882603,1,1,10-19y,university,working class,0.2910017108,1,before 2015,0,1,10238,10000,sedan,2,1,3,0,10000,0.2910017108,2,3,4,3,4,4,4,3,3,5,2,0
7257,495981,2,1,20-29y,university,upper class,0.6602852682,0,before 2015,1,1,10238,5000,sedan,1,0,6,0,5000,0.6602852682,5,4,4,4,4,3,3,4,3,2,2,0
7259,314198,1,1,10-19y,university,middle class,0.6090185106,1,after 2015,1,0,10238,,sedan,0,0,0,0,12000,0.6090185106,4,3,3,4,3,3,4,3,3,3,3,0
7261,605650,3,0,10-19y,university,upper class,0.7807289785,1,before 2015,1,1,10238,8000,sedan,1,0,2,0,8000,0.7807289785,5,4,4,4,4,3,4,3,3,2,2,0
7262,644428,3,0,10-19y,high school,upper class,0.6553239523,0,before 2015,0,1,32765,8000,sedan,3,0,1,1,8000,0.6553239523,5,4,4,3,3,4,3,3,2,2,2,1
7263,48329,2,1,10-19y,university,upper class,0.5330426958,0,after 2015,1,1,10238,12000,sedan,1,1,2,1,12000,0.5330426958,4,4,4,4,4,3,3,3,3,2,3,1
7264,85337,2,0,20-29y,high school,upper class,0.3727670429,1,after 2015,0,0,32765,15000,sedan,3,0,2,0,15000,0.3727670429,2,4,3,3,4,4,4,4,2,2,3,0
7265,229520,1,1,10-19y,university,upper class,0.6014565461,1,after 2015,1,1,10238,12000,sedan,1,0,2,0,12000,0.6014565461,4,3,4,4,4,3,4,3,3,2,3,0
7266,716007,0,0,0-9y,none,poverty,0.5142351892,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.5142351892,3,2,4,3,3,3,3,2,4,4,2,1
7267,491694,1,0,0-9y,university,upper class,,1,after 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,3,4,4,3,3,4,2,3,2,3,0
7268,722940,2,0,10-19y,university,upper class,0.5825670748,1,before 2015,0,0,10238,17000,sports car,0,0,0,0,17000,0.5825670748,4,4,3,3,3,3,4,3,3,2,2,0
7269,886472,1,0,10-19y,none,poverty,0.4247312177,0,before 2015,0,0,10238,19000,sedan,1,0,0,1,19000,0.4247312177,2,3,3,3,3,3,3,3,4,4,2,1
7270,219586,3,1,10-19y,university,upper class,0.5749926364,1,after 2015,1,1,92101,11000,sedan,0,0,0,0,11000,0.5749926364,4,4,4,4,3,3,4,3,3,2,3,0
7272,945424,3,1,10-19y,high school,upper class,0.5360088835,1,before 2015,1,1,10238,12000,sedan,0,0,1,0,12000,0.5360088835,4,4,4,4,3,3,4,3,2,2,2,0
7273,719571,3,1,30y+,high school,upper class,0.6343763729,1,after 2015,1,1,10238,12000,sedan,6,1,3,0,12000,0.6343763729,5,4,4,4,4,4,4,5,2,2,3,0
7274,739171,2,0,20-29y,high school,upper class,0.5109045611,1,before 2015,1,1,10238,10000,sedan,1,0,3,0,10000,0.5109045611,3,4,4,4,4,3,4,4,2,2,2,0
7275,933988,3,0,10-19y,high school,upper class,0.5887804243,0,after 2015,1,1,10238,9000,sedan,0,0,1,0,9000,0.5887804243,4,4,4,4,3,3,3,3,2,2,3,0
7276,557509,3,0,30y+,university,upper class,0.5895248991,1,before 2015,1,1,10238,,sedan,2,0,1,0,12000,0.5895248991,4,4,4,4,3,4,4,5,3,2,2,0
7277,573539,3,1,30y+,university,upper class,,1,after 2015,0,1,92101,18000,sedan,1,0,3,0,18000,0.5250327586,3,4,4,3,4,3,4,5,3,2,3,0
7282,268399,2,1,20-29y,high school,upper class,0.5370649528,1,before 2015,1,1,10238,8000,sedan,3,1,1,0,8000,0.5370649528,4,4,4,4,3,4,4,4,2,2,2,0
7283,99363,3,0,30y+,university,upper class,0.540156006,0,after 2015,0,1,10238,15000,sedan,1,0,0,0,15000,0.540156006,4,4,4,3,3,3,3,5,3,2,3,0
7286,885068,3,1,10-19y,university,upper class,0.5737444548,1,before 2015,1,1,10238,,sedan,2,0,0,0,12000,0.5737444548,4,4,4,4,3,4,4,3,3,2,2,0
7287,604295,1,1,10-19y,high school,upper class,0.7485370562,1,after 2015,0,1,10238,17000,sedan,0,0,1,0,17000,0.7485370562,5,3,4,3,3,3,4,3,2,2,3,0
7289,71810,0,0,0-9y,none,poverty,0.273623766,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.273623766,2,2,4,3,3,3,3,2,4,4,2,1
7292,805456,1,0,10-19y,university,middle class,0.6322144691,1,before 2015,0,0,10238,14000,sedan,0,0,1,0,14000,0.6322144691,5,3,3,3,3,3,4,3,3,3,2,0
7293,561073,0,0,0-9y,high school,working class,0.536560059,1,before 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.536560059,4,2,4,4,3,3,4,2,2,5,2,0
7294,533665,2,1,20-29y,university,upper class,0.6239669003,1,before 2015,1,0,10238,13000,sedan,1,0,0,0,13000,0.6239669003,5,4,3,4,3,3,4,4,3,2,2,0
7295,197012,2,0,0-9y,university,upper class,0.6949795161,1,after 2015,0,1,32765,12000,sedan,0,0,0,0,12000,0.6949795161,5,4,4,3,3,3,4,2,3,2,3,0
7298,265253,3,0,30y+,none,upper class,0.6269835327,1,before 2015,0,0,32765,19000,sedan,5,3,0,1,19000,0.6269835327,5,4,3,3,3,4,4,5,4,2,2,1
7299,44182,0,1,0-9y,university,middle class,0.5859684929,1,before 2015,0,0,10238,,sedan,0,0,0,1,12000,0.5859684929,4,2,3,3,3,3,4,2,3,3,2,1
7300,522222,0,1,0-9y,university,working class,0.2381061043,0,before 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.2381061043,2,2,4,3,3,3,3,2,3,5,2,1
7302,771061,1,1,10-19y,none,working class,0.4227591788,0,after 2015,0,1,32765,10000,sedan,6,1,2,0,10000,0.4227591788,2,3,4,3,4,4,3,3,4,5,3,0
7304,697860,0,0,0-9y,university,middle class,0.6813259498,0,before 2015,1,0,32765,9000,sedan,0,0,0,1,9000,0.6813259498,5,2,3,4,3,3,3,2,3,3,2,1
7305,19371,2,1,10-19y,university,upper class,0.6002044725,1,after 2015,1,1,10238,9000,sedan,0,1,1,0,9000,0.6002044725,4,4,4,4,3,3,4,3,3,2,3,0
7306,153822,0,0,0-9y,high school,poverty,0.3737659567,0,before 2015,0,1,32765,9000,sedan,0,0,0,1,9000,0.3737659567,2,2,4,3,3,3,3,2,2,4,2,1
7307,312613,1,1,10-19y,university,middle class,0.43064851,1,before 2015,1,1,10238,12000,sedan,0,0,5,0,12000,0.43064851,3,3,4,4,4,3,4,3,3,3,2,0
7308,376376,0,0,0-9y,high school,poverty,0.2742570557,1,before 2015,0,1,10238,12000,sedan,0,0,0,1,12000,0.2742570557,2,2,4,3,3,3,4,2,2,4,2,1
7309,604416,1,0,10-19y,none,poverty,0.3182232761,0,before 2015,0,0,10238,18000,sedan,2,0,1,0,18000,0.3182232761,2,3,3,3,3,4,3,3,4,4,2,0
7310,395742,1,1,10-19y,high school,working class,0.4143625448,0,before 2015,1,1,10238,11000,sedan,1,0,1,1,11000,0.4143625448,2,3,4,4,3,3,3,3,2,5,2,1
7311,504214,2,1,20-29y,high school,upper class,0.5226425669,1,before 2015,1,1,10238,14000,sedan,2,1,2,0,14000,0.5226425669,3,4,4,4,4,4,4,4,2,2,2,0
7312,339992,3,0,10-19y,university,upper class,0.6589085636,1,before 2015,1,1,10238,13000,sedan,0,0,1,0,13000,0.6589085636,5,4,4,4,3,3,4,3,3,2,2,0
7313,701369,1,0,10-19y,university,middle class,0.4811607655,1,after 2015,0,0,10238,17000,sedan,1,0,1,0,17000,0.4811607655,3,3,3,3,3,3,4,3,3,3,3,0
7314,538823,3,0,30y+,university,upper class,0.7806887559,1,before 2015,1,1,10238,10000,sedan,4,1,2,0,10000,0.7806887559,5,4,4,4,4,4,4,5,3,2,2,0
7315,774276,3,0,0-9y,none,upper class,0.7071334488,1,after 2015,1,1,10238,11000,sedan,0,0,0,0,11000,0.7071334488,5,4,4,4,3,3,4,2,4,2,3,0
7316,748701,2,0,0-9y,university,upper class,0.5993671539,1,before 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.5993671539,4,4,4,4,3,3,4,2,3,2,2,1
7317,998663,2,0,20-29y,university,upper class,0.8455758524,1,before 2015,1,1,32765,8000,sedan,3,1,0,0,8000,0.8455758524,5,4,4,4,3,4,4,4,3,2,2,0
7318,226528,3,0,30y+,high school,middle class,0.517544579,1,after 2015,1,1,10238,14000,sedan,3,1,2,0,14000,0.517544579,3,4,4,4,4,4,4,5,2,3,3,0
7320,597224,0,0,0-9y,high school,middle class,0.5520217728,0,before 2015,0,0,10238,22000,sedan,0,0,0,1,22000,0.5520217728,4,2,3,3,3,3,3,2,2,3,2,1
7321,621132,1,0,10-19y,high school,middle class,,1,before 2015,0,0,10238,18000,sedan,0,0,0,1,18000,0.5250327586,3,3,3,3,3,3,4,3,2,3,2,1
7323,300883,1,0,0-9y,high school,upper class,0.4607932767,1,before 2015,0,1,10238,18000,sedan,0,0,0,0,18000,0.4607932767,3,3,4,3,3,3,4,2,2,2,2,0
7324,864123,3,0,0-9y,university,upper class,0.6004262984,1,before 2015,0,1,10238,12000,sedan,0,0,0,0,12000,0.6004262984,4,4,4,3,3,3,4,2,3,2,2,0
7325,777010,1,0,10-19y,none,poverty,0.3296157987,0,before 2015,0,1,10238,14000,sedan,0,0,0,1,14000,0.3296157987,2,3,4,3,3,3,3,3,4,4,2,1
7326,163282,0,0,0-9y,high school,working class,0.2763445973,0,before 2015,0,1,10238,15000,sports car,0,0,0,1,15000,0.2763445973,2,2,4,3,3,3,3,2,2,5,2,1
7327,23958,1,1,10-19y,university,working class,0.5169697707,1,before 2015,1,1,10238,,sedan,2,0,5,0,12000,0.5169697707,3,3,4,4,4,4,4,3,3,5,2,0
7328,418431,2,1,20-29y,high school,middle class,0.5582199295,0,before 2015,1,1,10238,11000,sports car,4,0,3,0,11000,0.5582199295,4,4,4,4,4,4,3,4,2,3,2,0
7329,587705,1,1,10-19y,high school,middle class,,1,before 2015,0,1,32765,12000,sedan,5,0,1,1,12000,0.5250327586,3,3,4,3,3,4,4,3,2,3,2,1
7331,412029,2,0,20-29y,high school,upper class,0.6992028342,1,after 2015,1,0,10238,13000,sedan,2,1,1,0,13000,0.6992028342,5,4,3,4,3,4,4,4,2,2,3,0
7332,749244,2,0,0-9y,high school,upper class,,1,after 2015,1,1,10238,13000,sedan,0,0,0,0,13000,0.5250327586,3,4,4,4,3,3,4,2,2,2,3,0
7333,420659,2,1,0-9y,none,working class,0.2722632602,1,before 2015,1,1,10238,9000,sedan,0,0,0,1,9000,0.2722632602,2,4,4,4,3,3,4,2,4,5,2,1
7334,807092,1,0,10-19y,university,middle class,0.6390800756,0,before 2015,1,1,10238,10000,sedan,0,0,0,0,10000,0.6390800756,5,3,4,4,3,3,3,3,3,3,2,0
7335,474084,1,1,0-9y,high school,poverty,0.4461119646,1,before 2015,0,0,32765,14000,sedan,0,0,0,1,14000,0.4461119646,3,3,3,3,3,3,4,2,2,4,2,1
7336,859498,2,1,20-29y,none,upper class,0.5273898274,1,after 2015,1,1,10238,,sedan,1,0,4,0,12000,0.5273898274,3,4,4,4,4,3,4,4,4,2,3,0
7337,329567,3,1,30y+,university,upper class,0.6452281773,1,after 2015,1,1,32765,8000,sedan,7,1,3,0,8000,0.6452281773,5,4,4,4,4,4,4,5,3,2,3,0
7338,634462,0,1,0-9y,high school,working class,0.4295831984,0,after 2015,0,1,10238,13000,sedan,0,0,0,1,13000,0.4295831984,2,2,4,3,3,3,3,2,2,5,3,1
7339,123644,3,0,10-19y,high school,upper class,0.7435175604,1,after 2015,1,1,10238,11000,sedan,0,0,1,0,11000,0.7435175604,5,4,4,4,3,3,4,3,2,2,3,0
7340,995010,1,1,10-19y,none,working class,0.5399901979,0,before 2015,0,0,10238,22000,sedan,0,0,0,1,22000,0.5399901979,4,3,3,3,3,3,3,3,4,5,2,1
7341,49673,3,1,30y+,university,upper class,0.4245151278,1,after 2015,0,1,32765,13000,sedan,7,1,3,0,13000,0.4245151278,2,4,4,3,4,4,4,5,3,2,3,0
7342,193717,2,0,20-29y,university,upper class,0.5479998013,1,after 2015,0,1,10238,15000,sedan,0,0,1,0,15000,0.5479998013,4,4,4,3,3,3,4,4,3,2,3,0
7345,119673,3,1,30y+,university,upper class,,1,before 2015,0,1,10238,8000,sedan,4,0,6,0,8000,0.5250327586,3,4,4,3,4,4,4,5,3,2,2,0
7347,870932,2,1,10-19y,university,upper class,0.5242439137,1,after 2015,1,1,10238,10000,sedan,2,0,3,0,10000,0.5242439137,3,4,4,4,4,4,4,3,3,2,3,0
7348,634716,1,1,10-19y,high school,working class,0.3393553418,0,before 2015,0,1,10238,,sedan,3,0,2,1,12000,0.3393553418,2,3,4,3,4,4,3,3,2,5,2,1
7349,594766,3,0,30y+,university,upper class,,1,before 2015,1,1,10238,7000,sedan,3,1,1,0,7000,0.5250327586,3,4,4,4,3,4,4,5,3,2,2,0
7350,171600,1,0,10-19y,none,poverty,0.4475562406,1,before 2015,0,0,10238,17000,sedan,1,0,0,1,17000,0.4475562406,3,3,3,3,3,3,4,3,4,4,2,1
7352,429182,0,1,0-9y,high school,middle class,0.4556778905,0,before 2015,0,0,10238,18000,sedan,0,0,0,1,18000,0.4556778905,3,2,3,3,3,3,3,2,2,3,2,1
